PHP_Code,is_vulnerable,Description
"<!DOCTYPE html>
<html>
<head>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__SESSION__func_htmlspecialchars__Unsafe_use_untrusted_data-comment
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = system('ls', $retval);
$tainted = preg_replace('/\'/', '', $tainted);
//flaw
echo ""x=\"""". $tainted.""\"""" ;
?>
</script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__system__func_preg_replace__Use_untrusted_data_script-side_DoubleQuoted_Expr
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
//no_sanitizing
//flaw
echo ""body { color :"". $tainted ."" ; }"" ;
?>
 </style> 
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__no_sanitizing__Use_untrusted_data_propertyValue_CSS-property_Value
"<!DOCTYPE html>
<html>
<body>
<?php
$tainted = system('ls', $retval);
$tainted = htmlentities($tainted, ENT_QUOTES);
//flaw
echo ""<div "". $tainted .""= bob />"" ;
?>
<h1>Hello World!</h1>
</div>
</body>
</html>",1,CWE_79__system__func_htmlentities__Unsafe_use_untrusted_data-attribute_Name
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$sanitized = filter_var($tainted, FILTER_SANITIZE_MAGIC_QUOTES);
 $tainted = $sanitized ;
 
//flaw
echo ""<"". $tainted ."" href= \""/bob\"" />"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__array-GET__func_FILTER-CLEANING-magic_quotes_filter__Unsafe_use_untrusted_data-tag_Name
"<!DOCTYPE html>
<html>
<body>
<?php
$tainted = $_SESSION['UserData'];
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_FLOAT);
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""<div "". $tainted .""= bob />"" ;
?>
<h1>Hello World!</h1>
</div>
</body>
</html>",1,CWE_79__SESSION__func_FILTER-CLEANING-number_float_filter__Unsafe_use_untrusted_data-attribute_Name
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__exec__func_FILTER-VALIDATION-number_int_filter__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
//no_sanitizing
//flaw
echo ""alert(\"""". $tainted .""\"")"" ;
?>
</script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__no_sanitizing__Use_untrusted_data_script-doublequoted_String
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$tainted = $_GET['UserData'];
$sanitized = filter_var($tainted, FILTER_SANITIZE_EMAIL);
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__GET__func_FILTER-CLEANING-email_filter__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = urlencode($tainted);
//flaw
echo ""body { color :\"""". $tainted .""\"" ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__func_urlencode__Use_untrusted_data_propertyValue_CSS-double_Quoted_Property_Value
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""<"". $tainted ."" href= \""/bob\"" />"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__proc_open__func_FILTER-VALIDATION-email_filter__Unsafe_use_untrusted_data-tag_Name
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""<"". $tainted ."" href= \""/bob\"" />"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__shell_exec__func_FILTER-VALIDATION-number_float_filter__Unsafe_use_untrusted_data-tag_Name
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_FLOAT);
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""body { color :\'"". $tainted .""\' ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__array-GET__func_FILTER-CLEANING-number_float_filter__Use_untrusted_data_propertyValue_CSS-quoted_Property_Value
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$tainted = `cat /tmp/tainted.txt`;
$sanitized = filter_var($tainted, FILTER_SANITIZE_EMAIL);
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__backticks__func_FILTER-CLEANING-email_filter__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$sanitized = filter_var($tainted, FILTER_SANITIZE_EMAIL);
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""x='"". $tainted .""'"" ;
?>
</script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__shell_exec__func_FILTER-CLEANING-email_filter__Use_untrusted_data_script-side_Quoted_Expr
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
//flaw
echo ""<"". $tainted ."" href= \""/bob\"" />"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__proc_open__ternary_white_list__Unsafe_use_untrusted_data-tag_Name
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = http_build_query($tainted);
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__func_http_build_query__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__func_FILTER-VALIDATION-number_float_filter__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$tainted = $_SESSION['UserData'];
$tainted = urlencode($tainted);
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__SESSION__func_urlencode__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = $_GET['UserData'];
$tainted = htmlentities($tainted, ENT_QUOTES);
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__GET__func_htmlentities__Use_untrusted_data_script-window_SetInterval
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted = preg_replace('/\'/', '', $tainted);
//flaw
echo ""alert(\"""". $tainted .""\"")"" ;
?>
</script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__fopen__func_preg_replace__Use_untrusted_data_script-doublequoted_String
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = urlencode($tainted);
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__array-GET__func_urlencode__Use_untrusted_data_script-window_SetInterval
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$sanitized = filter_var($tainted, FILTER_SANITIZE_SPECIAL_CHARS);
 $tainted = $sanitized ;
 
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__exec__func_FILTER-CLEANING-special_chars_filter__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted = urlencode($tainted);
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__fopen__func_urlencode__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = rawurlencode($tainted);
//flaw
echo ""<span style=\""color :"". checked_data .""\"">Hey</span>"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-classicGet__func_rawurlencode__Use_untrusted_data_propertyValue_CSS-span_Style_Property_Value
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = $_SESSION['UserData'];
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__SESSION__func_FILTER-VALIDATION-number_float_filter__Use_untrusted_data_script-window_SetInterval
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$tainted = $_GET['UserData'];
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__GET__func_FILTER-VALIDATION-number_int_filter__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
//no_sanitizing
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__shell_exec__no_sanitizing__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_SPECIAL_CHARS);
 $tainted = $sanitized ;
 
//flaw
echo ""<div id="". $tainted ."">content</div>"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__func_FILTER-CLEANING-special_chars_filter__Use_untrusted_data_attribute-unquoted_Attr
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""body { color :"". $tainted ."" ; }"" ;
?>
 </style> 
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__unserialize__func_FILTER-VALIDATION-email_filter__Use_untrusted_data_propertyValue_CSS-property_Value
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$tainted = mysql_real_escape_string($tainted);
//flaw
echo ""<div onmouseover=\""x='"". $tainted .""'\>"";
?>
<h1>Hello World!</h1>
</div>
</body>
</html>",1,CWE_79__exec__func_mysql_real_escape_string__Use_untrusted_data_script-quoted_Event_Handler
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""body { color :"". $tainted ."" ; }"" ;
?>
 </style> 
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-classicGet__func_FILTER-VALIDATION-email_filter__Use_untrusted_data_propertyValue_CSS-property_Value
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted = htmlentities($tainted, ENT_QUOTES);
//flaw
echo $tainted ;
?>
</style>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__fopen__func_htmlentities__Unsafe_use_untrusted_data-style
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = preg_replace('/\'/', '', $tainted);
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__array-GET__func_preg_replace__Use_untrusted_data_script-window_SetInterval
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_SPECIAL_CHARS);
 $tainted = $sanitized ;
 
//flaw
echo ""body { color :\'"". $tainted .""\' ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__object-directGet__func_FILTER-CLEANING-special_chars_filter__Use_untrusted_data_propertyValue_CSS-quoted_Property_Value
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
//flaw
echo ""x=\"""". $tainted.""\"""" ;
?>
</script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__fopen__whitelist_using_array__Use_untrusted_data_script-side_DoubleQuoted_Expr
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$tainted = $_GET['UserData'];
//no_sanitizing
//flaw
echo ""body { color :\"""". $tainted .""\"" ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__GET__no_sanitizing__Use_untrusted_data_propertyValue_CSS-double_Quoted_Property_Value
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
//no_sanitizing
//flaw
echo ""body { color :\"""". $tainted .""\"" ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__exec__no_sanitizing__Use_untrusted_data_propertyValue_CSS-double_Quoted_Property_Value
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = $_SESSION['UserData'];
$tainted = preg_replace('/\'/', '', $tainted);
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__SESSION__func_preg_replace__Use_untrusted_data_script-window_SetInterval
"<!DOCTYPE html>
<html>
<head/>
<body>
<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$sanitized = filter_var($tainted, FILTER_SANITIZE_FULL_SPECIAL_CHARS);
 $tainted = $sanitized ;
 
//flaw
echo ""<"". $tainted ."" href= \""/bob\"" />"" ;
?>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__unserialize__func_FILTER-CLEANING-full_special_chars_filter__Unsafe_use_untrusted_data-tag_Name
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
//no_sanitizing
//flaw
echo ""body { color :"". $tainted ."" ; }"" ;
?>
 </style> 
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__exec__no_sanitizing__Use_untrusted_data_propertyValue_CSS-property_Value
"<!DOCTYPE html>
<html>
<head>
<style>
<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = preg_replace('/\'/', '', $tainted);
//flaw
echo ""body { color :\"""". $tainted .""\"" ; }"" ;
?>
</style> 
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__array-GET__func_preg_replace__Use_untrusted_data_propertyValue_CSS-double_Quoted_Property_Value
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = $_SESSION['UserData'];
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__SESSION__ternary_white_list__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<body>
<?php
$tainted = $_SESSION['UserData'];
$sanitized = filter_var($tainted, FILTER_SANITIZE_EMAIL);
if (filter_var($sanitized, FILTER_VALIDATE_EMAIL))
 $tainted = $sanitized ;
else
 $tainted = """" ;
//flaw
echo ""<div "". $tainted .""= bob />"" ;
?>
<h1>Hello World!</h1>
</div>
</body>
</html>",1,CWE_79__SESSION__func_FILTER-CLEANING-email_filter__Unsafe_use_untrusted_data-attribute_Name
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = http_build_query($tainted);
//flaw
echo $tainted ;
?>
</script>
</head>
<body onload=""xss()"">
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__shell_exec__func_http_build_query__Unsafe_use_untrusted_data-script
"<!DOCTYPE html>
<html>
<head>
<script>
<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$sanitized = filter_var($tainted, FILTER_SANITIZE_SPECIAL_CHARS);
 $tainted = $sanitized ;
 
//flaw
echo ""window.setInterval('"". $tainted .""');"" ;
?>
 </script>
</head>
<body>
<h1>Hello World!</h1>
</body>
</html>",1,CWE_79__popen__func_FILTER-CLEANING-special_chars_filter__Use_untrusted_data_script-window_SetInterval
